alpha3,name,country_code,year,fb,pop,fb_share,refugee,pob_code,disp,imm,disp_share
VAT,Holy See*,336,1995,778,778,100,~,336,26,NA,0.033419023136246784
VAT,Holy See*,336,2000,790,790,100,~,336,41,NA,0.05189873417721519
VAT,Holy See*,336,2005,798,798,100,~,336,110,NA,0.13784461152882205
VAT,Holy See*,336,2010,783,783,100,~,336,175,NA,0.22349936143039592
VAT,Holy See*,336,2015,790,790,100,~,336,310,NA,0.3924050632911392
VAT,Holy See*,336,2020,809,809,100,~,336,174,NA,0.21508034610630408
ITA,Italy,380,1990,1428219,57048237,2.503528724296949,12379,380,3350982,NA,0.05873944886324883
ITA,Italy,380,1995,1774954,57174412,3.1044551888001926,9408,380,3207728,NA,0.05610425866732132
ITA,Italy,380,2000,2121688,56692178,3.7424704339282924,6437,380,3067498,NA,0.05410795824425726
ITA,Italy,380,2005,3954790,58281209,6.785703433159735,20675,380,2698486,NA,0.046301132840260745
ITA,Italy,380,2010,5787893,59325232,9.756207948752733,60473,380,2559233,NA,0.04313903062359706
ITA,Italy,380,2015,5805328,60578489,9.583150877203291,178203,380,2662661,NA,0.04395390251480191
ITA,Italy,380,2020,6386998,60461828,10.563686562702006,254665,380,3258831,NA,0.05389898234634917
MLT,Malta,470,1990,15077,362017,4.16472154622573,~,470,110738,NA,0.30589171226765594
MLT,Malta,470,1995,17740,376893,4.706906204148127,416,470,109839,NA,0.29143284698840255
MLT,Malta,470,2000,21521,393649,5.467053136169532,190,470,104869,NA,0.2664023025588786
MLT,Malta,470,2005,24560,404659,6.069307738120244,2088,470,100245,NA,0.2477270986188371
MLT,Malta,470,2010,33008,414257,7.968000540727132,7431,470,99294,NA,0.2396917855341008
MLT,Malta,470,2015,52642,433559,12.141830754291803,7665,470,93554,NA,0.2157814738017202
MLT,Malta,470,2020,114760,441539,25.99090907031995,12601,470,102793,NA,0.2328061620830776
MNE,Montenegro,499,1990,NA,615004,NA,~,499,77384,NA,0.1258268238905763
MNE,Montenegro,499,1995,NA,620419,NA,~,499,144640,NA,0.23313276995063015
MNE,Montenegro,499,2000,NA,613558,NA,~,499,183451,NA,0.2989953680010692
MNE,Montenegro,499,2005,NA,616388,NA,~,499,148013,NA,0.24012959369747627
MNE,Montenegro,499,2010,78512,624279,12.576428167534068,16369,499,148754,NA,0.23828128128609163
MNE,Montenegro,499,2015,71719,626957,11.439221509609112,1791,499,134028,NA,0.2137754263849036
MNE,Montenegro,499,2020,70999,628062,11.304457203269742,1151,499,132965,NA,0.2117068060159666
MKD,North Macedonia,807,1990,95142,1996218,4.766112719151916,~,807,432070,NA,0.2164442961640462
MKD,North Macedonia,807,1995,109343,1983259,5.513299069864299,9048,807,491992,NA,0.24807249078410837
MKD,North Macedonia,807,2000,125665,2034823,6.175721426384506,9051,807,532132,NA,0.2615126721095643
MKD,North Macedonia,807,2005,127667,2060280.0000000002,6.19658493020366,1997,807,458822,NA,0.22269885646611137
MKD,North Macedonia,807,2010,129701,2070737,6.263518737531613,1559,807,526151,NA,0.25408876163414285
MKD,North Macedonia,807,2015,130730,2079335,6.287106214246381,718,807,563354,NA,0.2709298886422823
MKD,North Macedonia,807,2020,131311,2083380,6.302786817575286,433,807,693896,NA,0.3330626193973255
PRT,Portugal,620,1990,435782,9895358,4.403903325175299,867,620,1871869,NA,0.189166374778962
PRT,Portugal,620,1995,532822,10091322,5.280001966045678,248,620,1920865,NA,0.19034820214834092
PRT,Portugal,620,2000,651472,10297117,6.32674174722886,433,620,1993793,NA,0.19362633249675612
PRT,Portugal,620,2005,771184,10508494,7.338672886904632,363,620,1743009,NA,0.1658666788980419
PRT,Portugal,620,2010,762825,10596055,7.199141567309721,456,620,1927397,NA,0.1818976024567634
PRT,Portugal,620,2015,864814,10368346,8.34090606158398,1433,620,1971655,NA,0.19016099578467
PRT,Portugal,620,2020,1001963,10196707,9.826339032787743,3466,620,2081419,NA,0.20412658714229995
SMR,San Marino,674,1990,3310,24124,13.720775990714639,~,674,1413,NA,0.05857237605703863
SMR,San Marino,674,1995,3659,25925,14.113789778206364,~,674,2456,NA,0.09473481195756991
SMR,San Marino,674,2000,4045,27460,14.730517115804806,~,674,3494,NA,0.12723962126729788
SMR,San Marino,674,2005,4218,29324,14.384122220706589,~,674,2907,NA,0.09913381530486973
SMR,San Marino,674,2010,4880,31221,15.63050510874091,~,674,2266,NA,0.07257935364017809
SMR,San Marino,674,2015,5195,33270,15.614667868951008,~,674,3688,NA,0.11085061617072438
SMR,San Marino,674,2020,5543,33938,16.332724379751312,~,674,2407,NA,0.07092344864164064
SRB,Serbia*,688,1990,99269,9517677,1.0429961008342687,938,688,742547,NA,0.07801767174910433
SRB,Serbia*,688,1995,870980,9884145,8.81189015337189,650700,688,914112,NA,0.0924826578323163
SRB,Serbia*,688,2000,977873,9487612,10.306840119515849,484403,688,1131919,NA,0.11930494206550606
SRB,Serbia*,688,2005,854848,9193818,9.298073988412648,148264,688,960621,NA,0.10448553582418099
SRB,Serbia*,688,2010,826275,8991258,9.18975965320982,73817,688,936001,NA,0.10410122810400947
SRB,Serbia*,688,2015,807441,8876777,9.096105489638862,35448,688,826891,NA,0.0931521654762759
SRB,Serbia*,688,2020,823011,8737370,9.419436283458294,26715,688,1003962,NA,0.1149043705371296
SVN,Slovenia,705,1990,178077,2006404,8.87543087035313,~,705,91447,NA,0.04557756065079615
SVN,Slovenia,705,1995,174419,1991126,8.759817309401816,22314,705,108611,NA,0.05454752737898054
SVN,Slovenia,705,2000,214508,1987710,10.791715089223278,11643,705,118659,NA,0.059696333972259534
SVN,Slovenia,705,2005,217218,1994979,10.88823491375097,436,705,119399,NA,0.059849752804415485
SVN,Slovenia,705,2010,253786,2043336,12.420179549520979,433,705,122948,NA,0.060170231425472856
SVN,Slovenia,705,2015,237616,2071199,11.472388698526794,395,705,136538,NA,0.06592220255031023
SVN,Slovenia,705,2020,277964,2078931.9999999998,13.370519093457602,1080,705,160197,NA,0.07705735444930378
ESP,Spain*,724,1990,821605,39202524,2.095796178837873,8303,724,1439004,NA,0.03670692223796611
ESP,Spain*,724,1995,1020067,39787413,2.5637932277728135,5852,724,1362409,NA,0.03424221122393657
ESP,Spain*,724,2000,1657285,40824745,4.059510965714544,6987,724,1290614,NA,0.03161352263192336
ESP,Spain*,724,2005,4107226,44019118,9.330550421296492,5374,724,1114465,NA,0.025317749437869245
ESP,Spain*,724,2010,6280062,46931011,13.381476056418219,6532,724,1087071,NA,0.023163170296927972
ESP,Spain*,724,2015,5891208,46671919,12.622596469624487,17477,724,1269283,NA,0.027195860534468274
ESP,Spain*,724,2020,6842202,46754783,14.634228972894602,190791,724,1489823,NA,0.03186461158423086
AUT,Austria,40,1990,793239,7723954,10.269856604531824,37172,40,505214,NA,0.06540872718817331
AUT,Austria,40,1995,894893,7990113,11.200004305320839,42980,40,490045,NA,0.061331422972365976
AUT,Austria,40,2000,996547,8069276,12.349893596401957,48787,40,478091,NA,0.05924831422298605
AUT,Austria,40,2005,1127164,8253656.000000001,13.65654202210511,61940,40,493349,NA,0.05977339011948159
AUT,Austria,40,2010,1274901,8409945,15.159445156894606,68255,40,517401,NA,0.061522518874974806
AUT,Austria,40,2015,1483123,8678667,17.08929493434879,152291,40,515234,NA,0.05936787296943183
AUT,Austria,40,2020,1738183,9006400,19.299420412151356,162680,40,600740,NA,0.06670145674187244
BEL,Belgium,56,1990,1280583,10006545,12.797454066313598,25721,56,363970,NA,0.036373193744694096
BEL,Belgium,56,1995,1288003,10186304,12.644458677062847,31691,56,374734,NA,0.03678802439039715
BEL,Belgium,56,2000,1268368,10282046,12.335754965500056,18832,56,398864,NA,0.03879227927982427
BEL,Belgium,56,2005,1248733,10546885,11.839827588904212,34195,56,437701,NA,0.041500499910637124
BEL,Belgium,56,2010,1503806,10938735,13.747531135912883,36180,56,484032,NA,0.04424935790107357
BEL,Belgium,56,2015,1783488,11287931,15.799954836718971,71323,56,515793,NA,0.045694202064133806
BEL,Belgium,56,2020,2005479,11589616,17.304102223921827,72570,56,577463,NA,0.04982589587092445
FRA,France*,250,1990,5897267,56666861,10.406906075139755,193000,250,1215837,NA,0.021455873477798603
FRA,France*,250,1995,6087993,57801887,10.53251600592209,155245,250,1353297,NA,0.023412678551480506
FRA,France*,250,2000,6278718,59015092,10.63917345075053,132508,250,1555391,NA,0.026355817593235305
FRA,France*,250,2005,6737600,61120128,11.023537123482464,178595,250,1725216,NA,0.028226642457293283
FRA,France*,250,2010,7309986,62879535,11.625381771668636,249263,250,1956818,NA,0.03112010926925589
FRA,France*,250,2015,7878338,64453194,12.223347690108268,336183,250,2119266,NA,0.03288069789062742
FRA,France*,250,2020,8524876,65273512,13.060237972180813,510080,250,2341908,NA,0.03587838203037091
DEU,Germany,276,1990,5936181,79053984,7.509021936199951,722250,276,2929448,NA,0.037056298136726416
DEU,Germany,276,1995,7464406,81138653,9.199568545955525,1267900,276,3045354,NA,0.03753271575755639
DEU,Germany,276,2000,8992631,81400883,11.047338393122837,906000,276,3235247,NA,0.039744618003713796
DEU,Germany,276,2005,9402447,81602739,11.52221986078188,771640,276,3442933,NA,0.04219139016890107
DEU,Germany,276,2010,9812263,80827001,12.13983307385115,646260,276,3696638,NA,0.04573518693338628
DEU,Germany,276,2015,10220418,81787411,12.496321713863763,736740,276,3630278,NA,0.04438675776153374
DEU,Germany,276,2020,15762457,83783945,18.81321892875777,1455947,276,3855268,NA,0.046014400491645506
LIE,Liechtenstein,438,1990,10906,28790,37.881208753039246,~,438,3425,NA,0.11896491837443557
LIE,Liechtenstein,438,1995,13311,30884,43.099987048309806,~,438,3018,NA,0.0977205025255796
LIE,Liechtenstein,438,2000,15483,33184,46.658027965284475,70,438,2688,NA,0.08100289296046287
LIE,Liechtenstein,438,2005,18898,34718,54.43285903565873,210,438,2935,NA,0.08453827985483035
LIE,Liechtenstein,438,2010,22342,35996,62.06800755639515,136,438,3590,NA,0.099733303700411155
LIE,Liechtenstein,438,2015,23799,37465,63.523288402509,247,438,3536,NA,0.0943814226611504
LIE,Liechtenstein,438,2020,25877,38137,67.85274143220494,162,438,3706,NA,0.0971759708419645
LUX,Luxembourg,442,1990,113795,381780,29.806433024254808,344,442,36108,NA,0.09457802923149458
LUX,Luxembourg,442,1995,126106,408145,30.89735265653138,700,442,37875,NA,0.0927979027061461
LUX,Luxembourg,442,2000,139750,436106,32.044961546046146,759,442,39762,NA,0.09117508128757687
LUX,Luxembourg,442,2005,150618,457848,32.896943963935634,1822,442,52806,NA,0.1153352204224983
LUX,Luxembourg,442,2010,163142,507890,32.121522376892635,3951,442,62048,NA,0.12216818602453287
LUX,Luxembourg,442,2015,248888,566741,43.91565106459564,3727,442,69366,NA,0.12239453295244213
LUX,Luxembourg,442,2020,298062,625976,47.61556353598221,4357,442,81757,NA,0.13060724372819404
MCO,Monaco,492,1990,20359,29433,69.1706587843577,~,492,4475,NA,0.15204022695613767
MCO,Monaco,492,1995,21060,30731,68.5301487097719,~,492,4784,NA,0.15567342422960528
MCO,Monaco,492,2000,21787,32148.000000000004,67.77093442826924,~,492,5124,NA,0.15938783128032846
MCO,Monaco,492,2005,21312,33842,62.97500147745405,~,492,19103,NA,0.564476094793452
MCO,Monaco,492,2010,21132,35609,59.3445477266983,~,492,26954,NA,0.7569434693476368
MCO,Monaco,492,2015,25983,37723,68.87840309625427,32,492,29317,NA,0.7771651247249689
MCO,Monaco,492,2020,26601,39244,67.78361023341148,22,492,32552,NA,0.8294771175211497
NLD,Netherlands*,528,1990,1182263,14965442,7.899953773500308,17154,528,716471,NA,0.04787503102146933
NLD,Netherlands*,528,1995,1346164,15467852,8.7029795733758,79960,528,726856,NA,0.04699139867642902
NLD,Netherlands*,528,2000,1556337,15926188,9.772187795346884,146180,528,747631,NA,0.04694349959952752
NLD,Netherlands*,528,2005,1736127,16367153,10.607385413944623,132853,528,790554,NA,0.048301253125696324
NLD,Netherlands*,528,2010,1832510,16682927,10.98434345483859,88014,528,854388,NA,0.05121331526536081
NLD,Netherlands*,528,2015,1996318,16938492,11.785689068424746,116587,528,867093,NA,0.051190684507215874
NLD,Netherlands*,528,2020,2358333,17134873,13.763352666809961,110052,528,970403,NA,0.056633218116060736
CHE,Switzerland,756,1990,1392282,6652873,20.927530106166163,40943,756,325580,NA,0.04893825569795185
CHE,Switzerland,756,1995,1478829,6995519,21.139660974403757,82943,756,339249,NA,0.048495186704517565
CHE,Switzerland,756,2000,1570756,7143764,21.987792429873103,85122,756,370442,NA,0.05185529645156251
CHE,Switzerland,756,2005,1805437,7386818,24.441335904038787,62458,756,502289,NA,0.06799802025716621
CHE,Switzerland,756,2010,2075182,7808674,26.57534429020856,61729,756,624385,NA,0.07996043886580487
CHE,Switzerland,756,2015,2258196,8296775,27.21775629687439,106037,756,644855,NA,0.0777235733161379
CHE,Switzerland,756,2020,2491249,8654618,28.785198838354276,121368,756,713623,NA,0.0824557479024493
AIA,Anguilla*,660,1990,2570,8894,28.895884866201932,~,660,1832,NA,0.20598156060265346
AIA,Anguilla*,660,1995,3317,9868,33.61370085123632,~,660,2166,NA,0.2194973652209161
AIA,Anguilla*,660,2000,4063,11247,36.1251889392727,~,660,2508,NA,0.22299279807948785
AIA,Anguilla*,660,2005,4684,12442,37.6466805979746,~,660,2425,NA,0.1949043562128275
AIA,Anguilla*,660,2010,5103,13436,37.98005358737719,~,660,2273,NA,0.16917237272997915
AIA,Anguilla*,660,2015,5471,14279,38.31500805378528,~,660,2553,NA,0.17879403319560194
AIA,Anguilla*,660,2020,5715,15002,38.09492067724303,11,660,2505,NA,0.1669777363018264
ATG,Antigua and Barbuda,28,1990,12029,62533,19.236243263556844,~,28,21382,NA,0.3419314601890202
ATG,Antigua and Barbuda,28,1995,17550,68672,25.556267474370927,~,28,26965,NA,0.3926636766076421
ATG,Antigua and Barbuda,28,2000,23071,76007,30.353783204178562,~,28,32782,NA,0.43130238004394333
ATG,Antigua and Barbuda,28,2005,24741,81462,30.371216027104666,~,28,36398,NA,0.44680955537551253
ATG,Antigua and Barbuda,28,2010,26412,88030,30.003407929115074,~,28,41347,NA,0.4696921504032716
ATG,Antigua and Barbuda,28,2015,28082,93571,30.011435166878623,15,28,52189,NA,0.557747592737066
ATG,Antigua and Barbuda,28,2020,29386,97928,30.00776080385589,~,28,66561,NA,0.6796932440160117
ABW,Aruba*,533,1990,14444,62152,23.239799201956494,~,533,5887,NA,0.09471939760586948
ABW,Aruba*,533,1995,22274,80324,27.73019271948608,~,533,6705,NA,0.08347442856431453
ABW,Aruba*,533,2000,30104,90866,33.130103669139174,~,533,7662,NA,0.08432196861312262
ABW,Aruba*,533,2005,32540,100028,32.53089135042188,~,533,9482,NA,0.094793457831807093
ABW,Aruba*,533,2010,34328,101665,33.76579943933507,~,533,13524,NA,0.13302513155953377
ABW,Aruba*,533,2015,36114,104339,34.612177613356465,~,533,16621,NA,0.15929805729401278
ABW,Aruba*,533,2020,53593,106766,50.19669183073263,17008,533,21456,NA,0.2009628533428245
BHS,Bahamas,44,1990,26855,256226.99999999997,10.480940728338545,~,44,25137,NA,0.09810441522556172
BHS,Bahamas,44,1995,31654,280179,11.297777492246027,50,44,29594,NA,0.10562533237680197
BHS,Bahamas,44,2000,36454,298045,12.23103893707326,100,44,34301,NA,0.11508664798939758
BHS,Bahamas,44,2005,45531,324848,14.016093680736837,~,44,34715,NA,0.10686536472442495
BHS,Bahamas,44,2010,54745,354936,15.42390740865959,37,44,35990,NA,0.10139856199427502
BHS,Bahamas,44,2015,59241,374200,15.831373597006948,29,44,42965,NA,0.11481827899518973
BHS,Bahamas,44,2020,63583,393248,16.168677272357392,30,44,53793,NA,0.13679154121572137
BRB,Barbados,52,1990,24024,260933,9.206961173941203,~,52,84766,NA,0.3248573388571013
BRB,Barbados,52,1995,26224,265955,9.860314714895377,~,52,89612,NA,0.33694421988682294
BRB,Barbados,52,2000,28424,271511,10.46882078442494,~,52,94998,NA,0.3498863766108924
BRB,Barbados,52,2005,30624,276320,11.0828025477707,~,52,92975,NA,0.33647582513028373
BRB,Barbados,52,2010,32825,282131,11.634666165717345,~,52,96193,NA,0.3409515437863971
BRB,Barbados,52,2015,34475,285327,12.08262800225706,~,52,101879,NA,0.3570604955016525
BRB,Barbados,52,2020,34869,287371,12.133792205894123,7,52,99611,NA,0.3466285742124292
BES,"Bonaire, Sint Eustatius and Saba*",535,1990,13010,13010,100,~,535,445,NA,0.03420445810914681
BES,"Bonaire, Sint Eustatius and Saba*",535,1995,15101,15101,100,~,535,540,NA,0.03575922124362625
BES,"Bonaire, Sint Eustatius and Saba*",535,2000,14387,14387,100,~,535,647,NA,0.04497115451449225
BES,"Bonaire, Sint Eustatius and Saba*",535,2005,14399,14399,100,~,535,753,NA,0.052295298284603095
BES,"Bonaire, Sint Eustatius and Saba*",535,2010,20941,20941,100,~,535,7065,NA,0.33737643856549354
BES,"Bonaire, Sint Eustatius and Saba*",535,2015,24571,24571,100,~,535,7295,NA,0.2968947132798828
BES,"Bonaire, Sint Eustatius and Saba*",535,2020,26221,26221,100,~,535,8148,NA,0.31074329735708023
VGB,British Virgin Islands*,92,1990,8035,17489,45.94316427468695,~,92,3094,NA,0.1769112013265481
VGB,British Virgin Islands*,92,1995,10046,19307,52.032941420210285,~,92,3368,NA,0.17444450199409542
VGB,British Virgin Islands*,92,2000,12958,20313,63.791660512971994,~,92,3683,NA,0.18131246000098458
VGB,British Virgin Islands*,92,2005,15016,23106,64.98744914740759,~,92,4008,NA,0.1734614385873799
VGB,British Virgin Islands*,92,2010,17076,27796,61.43329975536048,~,92,4921,NA,0.17703986185062598
VGB,British Virgin Islands*,92,2015,19535,29148,67.02003567997804,~,92,5118,NA,0.17558666117743926
VGB,British Virgin Islands*,92,2020,22164,30237,73.30092271058636,~,92,5355,NA,0.17710090286734795
CYM,Cayman Islands*,136,1990,9315,25307,36.807997787173505,~,136,356,NA,0.014067254119413602
CYM,Cayman Islands*,136,1995,12666,32161,39.383103759211465,~,136,794,NA,0.024688287055750754
CYM,Cayman Islands*,136,2000,19176,42305,45.32797541661742,~,136,1278,NA,0.03020919513059922
CYM,Cayman Islands*,136,2005,20679,49261,41.97844136335031,~,136,1290,NA,0.02618704451797568
CYM,Cayman Islands*,136,2010,24062,56672,42.45835686053077,5,136,1404,NA,0.024774138904573688
CYM,Cayman Islands*,136,2015,26193,61721,42.437744041736195,16,136,1709,NA,0.027689117156235316
CYM,Cayman Islands*,136,2020,29242,65720,44.494826536822885,101,136,1908,NA,0.02903225806451613
CUB,Cuba,192,1990,34555,10596986,0.326083284435782,3989,192,835175,NA,0.07881250385722884
CUB,Cuba,192,1995,26187,10888246,0.2405070568758274,2475,192,934168,NA,0.08579600424163819
CUB,Cuba,192,2000,18545,11126423,0.1666753097558847,961,192,1047789,NA,0.09417123544556952
CUB,Cuba,192,2005,11693,11261586,0.10383084585066438,738,192,1160309,NA,0.10303246807332467
CUB,Cuba,192,2010,7373,11225833,0.06567886766175837,422,192,1314739,NA,0.11711727762207046
CUB,Cuba,192,2015,4649,11324777,0.04105158097152818,328,192,1505827,NA,0.13296747476793583
CUB,Cuba,192,2020,3024,11326616,0.026698177107796366,270,192,1757300,NA,0.15514783938998197
CUW,Curaçao*,531,1990,NA,146679,NA,~,531,2104,NA,0.014344248324572706
CUW,Curaçao*,531,1995,NA,143880,NA,~,531,2849,NA,0.019801223241590213
CUW,Curaçao*,531,2000,NA,132147,NA,~,531,3779,NA,0.028596941285084033
CUW,Curaçao*,531,2005,NA,130136,NA,~,531,4618,NA,0.03548595315669761
CUW,Curaçao*,531,2010,34630,149188,23.212322706920126,9,531,45248,NA,0.30329517119339355
CUW,Curaçao*,531,2015,37611,159850,23.5289333750391,78,531,6239,NA,0.039030340944635596
CUW,Curaçao*,531,2020,57210,164100,34.86288848263254,16585,531,7611,NA,0.04638025594149909
DMA,Dominica,212,1990,2519,70422,3.5770071852546077,~,212,40563,NA,0.5759989775922297
DMA,Dominica,212,1995,3121,71105,4.389283454046832,~,212,44210,NA,0.6217565572041347
DMA,Dominica,212,2000,3723,69650,5.34529791816224,~,212,48275,NA,0.6931083991385499
DMA,Dominica,212,2005,4744,70580,6.721450835930859,~,212,64037,NA,0.9072966846132049
DMA,Dominica,212,2010,8110,70877,11.44235788760811,~,212,73583,NA,1.038178816823511
DMA,Dominica,212,2015,8093,71175,11.37056550755181,~,212,72585,NA,1.0198103266596417
DMA,Dominica,212,2020,8284,71991,11.50699392979678,~,212,78191,NA,1.0861218763456544
DOM,Dominican Republic,214,1990,291151,7133491,4.081465862927422,2643,214,458021,NA,0.06420713224422657
DOM,Dominican Republic,214,1995,323381,7819239,4.135709370182955,985,214,667015,NA,0.08530433716119945
DOM,Dominican Republic,214,2000,355611,8471317,4.19782425802269,510,214,889451,NA,0.10499559867727769
DOM,Dominican Republic,214,2005,375417,9097262,4.126703177285649,~,214,1014070,NA,0.11146980267249641
DOM,Dominican Republic,214,2010,395479,9695117,4.079156548600703,2358,214,1184417,NA,0.1221663441503594
DOM,Dominican Republic,214,2015,549289,10281675,5.342407730257959,1373,214,1454602,NA,0.14147519737785916
DOM,Dominican Republic,214,2020,603794,10847904,5.5659968967277,34549,214,1608567,NA,0.14828366843954371
GRD,Grenada,308,1990,4263,96328,4.425504526202142,~,308,43237,NA,0.4488518395482103
GRD,Grenada,308,1995,5544,100286,5.5281893783778395,~,308,54075,NA,0.5392078655046567
GRD,Grenada,308,2000,6825,102837,6.6367163569532375,~,308,63791,NA,0.6203117554965625
GRD,Grenada,308,2005,6902,104658,6.594813583290336,~,308,64646,NA,0.6176880888226414
GRD,Grenada,308,2010,6980,106227,6.5708341570410544,~,308,63930,NA,0.6018243949278432
GRD,Grenada,308,2015,7057,109603,6.438692371559172,~,308,69055,NA,0.6300466228114194
GRD,Grenada,308,2020,7213,112519,6.410472897910576,~,308,62204,NA,0.552831077418036
GLP,Guadeloupe*,312,1990,65944,389251,16.941253843920762,~,312,5765,NA,0.014810495027629987
GLP,Guadeloupe*,312,1995,74566,403731,18.469228273280972,~,312,6748,NA,0.01671409923934501
GLP,Guadeloupe*,312,2000,83188,422048,19.71055424975358,~,312,7750,NA,0.018362840245659262
GLP,Guadeloupe*,312,2005,89065,402903,22.105817032883845,~,312,8911,NA,0.02211698597429158
GLP,Guadeloupe*,312,2010,94942,406073,23.38052517650767,~,312,10779,NA,0.026544488306289755
GLP,Guadeloupe*,312,2015,90956,400260,22.72422925098686,~,312,11993,NA,0.029963024034377655
GLP,Guadeloupe*,312,2020,90206,400127,22.544342171360594,~,312,12542,NA,0.03134504794727674
HTI,Haiti,332,1990,19084,7037915,0.27115985345091553,~,332,524711,NA,0.0745548930329508
HTI,Haiti,332,1995,18129,7744509,0.23408843607774232,~,332,661354,NA,0.0853965048010145
HTI,Haiti,332,2000,17222,8463802,0.20347829497901773,~,332,802218,NA,0.09478222671088005
HTI,Haiti,332,2005,16360,9195289,0.17791719216220392,~,332,967894,NA,0.10525976943193412
HTI,Haiti,332,2010,17182,9949318,0.17269525408676253,~,332,1123190,NA,0.11289115495152532
HTI,Haiti,332,2015,18047,10695540,0.16873388346918433,14,332,1467042,NA,0.13716390196287426
HTI,Haiti,332,2020,18884,11402533,0.16561232491061414,11,332,1769671,NA,0.15519981393607893
JAM,Jamaica,388,1990,20475,2419901,0.8461089937150321,~,388,588450,NA,0.2431711049336316
JAM,Jamaica,388,1995,22713,2533705,0.8964342731296658,19,388,718362,NA,0.28352235165498746
JAM,Jamaica,388,2000,24952,2654698,0.9399185896098162,38,388,857865,NA,0.3231497518738478
JAM,Jamaica,388,2005,24284,2740000,0.8862773722627738,~,388,905170,NA,0.33035401459854014
JAM,Jamaica,388,2010,23677,2810464,0.8424587541416648,21,388,989790,NA,0.3521802805515388
JAM,Jamaica,388,2015,23165,2891024,0.801273182097416,17,388,1031596,NA,0.35682720032763476
JAM,Jamaica,388,2020,23629,2961161,0.7979640418065752,126,388,1118931,NA,0.3778690182668217
MTQ,Martinique*,474,1990,38705,358457,10.797668897524668,~,474,11036,NA,0.030787514262519633
MTQ,Martinique*,474,1995,46599,368728,12.637770931418283,~,474,12501,NA,0.03390303963897507
MTQ,Martinique*,474,2000,54492,387016,14.08003803460322,~,474,14019,NA,0.036223308597060584
MTQ,Martinique*,474,2005,57034,397191,14.35933845429529,~,474,14340,NA,0.03610353708920897
MTQ,Martinique*,474,2010,59575,394666,15.095042390274308,~,474,14637,NA,0.037087055890297115
MTQ,Martinique*,474,2015,69174,378483,18.27664650724075,~,474,12675,NA,0.03348895458977021
MTQ,Martinique*,474,2020,68624,375265,18.286810653804643,~,474,12963,NA,0.03454358919696748
MSR,Montserrat*,500,1990,2013,10616,18.961944235116803,~,500,7178,NA,0.6761492087415222
MSR,Montserrat*,500,1995,1612,9848,16.36880584890333,~,500,11586,NA,1.1764825345247767
MSR,Montserrat*,500,2000,1211,4925,24.588832487309645,~,500,16132,NA,3.275532994923858
MSR,Montserrat*,500,2005,1244,4842,25.69186286658406,~,500,15810,NA,3.265179677819083
MSR,Montserrat*,500,2010,1291,4895,26.37385086823289,14,500,17378,NA,3.550153217568948
MSR,Montserrat*,500,2015,1351,4966,27.20499395892066,~,500,20136,NA,4.054772452678212
MSR,Montserrat*,500,2020,1379,4999,27.58551710342068,~,500,24582,NA,4.917383476695339
PRI,Puerto Rico*,630,1990,321909,3403168,9.459098110936633,~,630,1200245,NA,0.3526846162164195
PRI,Puerto Rico*,630,1995,338067,3567691,9.475792606478532,~,630,1405619,NA,0.39398563384553204
PRI,Puerto Rico*,630,2000,355038,3668955,9.676815332976284,~,630,1600058,NA,0.43610728395415044
PRI,Puerto Rico*,630,2005,352144,3631885,9.695901714949674,~,630,1640015,NA,0.4515602779273022
PRI,Puerto Rico*,630,2010,304969,3579842,8.519063131836544,~,630,1731818,NA,0.4837693954090711
PRI,Puerto Rico*,630,2015,280494,3381512,8.294928422551804,~,630,1715817,NA,0.5074111817435514
PRI,Puerto Rico*,630,2020,247132,2860840,8.638441856238028,~,630,1850529,NA,0.6468481285216929
BLM,Saint Barthélemy*,652,1990,NA,5345,NA,~,652,0,NA,0
BLM,Saint Barthélemy*,652,1995,NA,6365,NA,~,652,0,NA,0
BLM,Saint Barthélemy*,652,2000,NA,7416,NA,~,652,0,NA,0
BLM,Saint Barthélemy*,652,2005,NA,8555,NA,~,652,0,NA,0
BLM,Saint Barthélemy*,652,2010,NA,9234,NA,~,652,0,NA,0
BLM,Saint Barthélemy*,652,2015,NA,9696,NA,~,652,0,NA,0
BLM,Saint Barthélemy*,652,2020,NA,9885,NA,~,652,0,NA,0
KNA,Saint Kitts and Nevis,659,1990,3210,40260,7.973174366616989,~,659,18618,NA,0.4624441132637854
KNA,Saint Kitts and Nevis,659,1995,4248,42077,10.095776790170403,~,659,24662,NA,0.5861159303182261
KNA,Saint Kitts and Nevis,659,2000,5871,44083,13.31805911575891,~,659,30867,NA,0.700201891885761
KNA,Saint Kitts and Nevis,659,2005,6682,46852,14.261931187569369,~,659,33317,NA,0.7111115854179118
KNA,Saint Kitts and Nevis,659,2010,7245,49011,14.782395788700494,~,659,35795,NA,0.7303462488012895
KNA,Saint Kitts and Nevis,659,2015,7443,51204,14.535973752050621,~,659,40211,NA,0.785309741426451
KNA,Saint Kitts and Nevis,659,2020,7725,53192,14.522860580538428,~,659,50285,NA,0.9453489246503234
LCA,Saint Lucia,662,1990,5305,138019,3.8436736970996748,~,662,21999,NA,0.15939109832704193
LCA,Saint Lucia,662,1995,7155,146871,4.87162203566395,~,662,30672,NA,0.2088363257552546
LCA,Saint Lucia,662,2000,9871,156737,6.29781098272903,~,662,39556,NA,0.2523718075502275
